Assigned report section,Catalogue Item ID,Existing visualization?,Exists?,Figure IDs,Figure renderable?,Fold,Frozen source,Integrity status,Model,New inference required?,Notes,Phase,Public / Private,Report placement,Result / Artifact type,Scientific content,Table IDs,Table renderable?,Visualization status
SEC-RESULTS-WHAT,RES-P9-CONCEPT-MIXED_CEM-TEXTURE,False,True,RPT-F09A,True,ALL/NA,repo://artifacts/baseline_v2/audit/p9/concept.json,VERIFIED,mixed_cem,False,,P9,PUBLIC_DEIDENTIFIED,Main report,continuous_concept_result,Pooled continuous concept fidelity,RPT-T11,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHAT,RES-P9-CONCEPT-LEARNED_SOFTMAX_GAM-SUBTLETY,False,True,RPT-F09A,True,ALL/NA,repo://artifacts/baseline_v2/audit/p9/concept.json,VERIFIED,learned_softmax_gam,False,,P9,PUBLIC_DEIDENTIFIED,Main report,continuous_concept_result,Pooled continuous concept fidelity,RPT-T11,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHAT,RES-P9-CONCEPT-LEARNED_SOFTMAX_GAM-SPHERICITY,False,True,RPT-F09A,True,ALL/NA,repo://artifacts/baseline_v2/audit/p9/concept.json,VERIFIED,learned_softmax_gam,False,,P9,PUBLIC_DEIDENTIFIED,Main report,continuous_concept_result,Pooled continuous concept fidelity,RPT-T11,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHAT,RES-P9-CONCEPT-LEARNED_SOFTMAX_GAM-MARGIN,False,True,RPT-F09A,True,ALL/NA,repo://artifacts/baseline_v2/audit/p9/concept.json,VERIFIED,learned_softmax_gam,False,,P9,PUBLIC_DEIDENTIFIED,Main report,continuous_concept_result,Pooled continuous concept fidelity,RPT-T11,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHAT,RES-P9-CONCEPT-LEARNED_SOFTMAX_GAM-LOBULATION,False,True,RPT-F09A,True,ALL/NA,repo://artifacts/baseline_v2/audit/p9/concept.json,VERIFIED,learned_softmax_gam,False,,P9,PUBLIC_DEIDENTIFIED,Main report,continuous_concept_result,Pooled continuous concept fidelity,RPT-T11,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHAT,RES-P9-CONCEPT-LEARNED_SOFTMAX_GAM-SPICULATION,False,True,RPT-F09A,True,ALL/NA,repo://artifacts/baseline_v2/audit/p9/concept.json,VERIFIED,learned_softmax_gam,False,,P9,PUBLIC_DEIDENTIFIED,Main report,continuous_concept_result,Pooled continuous concept fidelity,RPT-T11,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHAT,RES-P9-CONCEPT-LEARNED_SOFTMAX_GAM-TEXTURE,False,True,RPT-F09A,True,ALL/NA,repo://artifacts/baseline_v2/audit/p9/concept.json,VERIFIED,learned_softmax_gam,False,,P9,PUBLIC_DEIDENTIFIED,Main report,continuous_concept_result,Pooled continuous concept fidelity,RPT-T11,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHAT,RES-P9-CONCEPT-STANDARD_CBM-INTERNALSTRUCTURE,False,True,RPT-F09B,True,ALL/NA,repo://artifacts/baseline_v2/audit/p9/concept.json,VERIFIED,standard_cbm,False,,P9,PUBLIC_DEIDENTIFIED,Main report,categorical_concept_result,Pooled categorical concept fidelity,RPT-T12,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHAT,RES-P9-CONCEPT-STANDARD_CBM-CALCIFICATION,False,True,RPT-F09B,True,ALL/NA,repo://artifacts/baseline_v2/audit/p9/concept.json,VERIFIED,standard_cbm,False,,P9,PUBLIC_DEIDENTIFIED,Main report,categorical_concept_result,Pooled categorical concept fidelity,RPT-T12,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHAT,RES-P9-CONCEPT-MIXED_CEM-INTERNALSTRUCTURE,False,True,RPT-F09B,True,ALL/NA,repo://artifacts/baseline_v2/audit/p9/concept.json,VERIFIED,mixed_cem,False,,P9,PUBLIC_DEIDENTIFIED,Main report,categorical_concept_result,Pooled categorical concept fidelity,RPT-T12,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHAT,RES-P9-CONCEPT-MIXED_CEM-CALCIFICATION,False,True,RPT-F09B,True,ALL/NA,repo://artifacts/baseline_v2/audit/p9/concept.json,VERIFIED,mixed_cem,False,,P9,PUBLIC_DEIDENTIFIED,Main report,categorical_concept_result,Pooled categorical concept fidelity,RPT-T12,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHAT,RES-P9-CONCEPT-LEARNED_SOFTMAX_GAM-INTERNALSTRUCTURE,False,True,RPT-F09B,True,ALL/NA,repo://artifacts/baseline_v2/audit/p9/concept.json,VERIFIED,learned_softmax_gam,False,,P9,PUBLIC_DEIDENTIFIED,Main report,categorical_concept_result,Pooled categorical concept fidelity,RPT-T12,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHAT,RES-P9-CONCEPT-LEARNED_SOFTMAX_GAM-CALCIFICATION,False,True,RPT-F09B,True,ALL/NA,repo://artifacts/baseline_v2/audit/p9/concept.json,VERIFIED,learned_softmax_gam,False,,P9,PUBLIC_DEIDENTIFIED,Main report,categorical_concept_result,Pooled categorical concept fidelity,RPT-T12,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-HOW,RES-P9-INTERVENTION-STANDARD_CBM-RANDOM_PERMUTATION,False,True,RPT-F12,True,ALL/NA,repo://artifacts/baseline_v2/audit/p9/intervention.json,VERIFIED,standard_cbm,False,,P9,PUBLIC_DEIDENTIFIED,Main report,intervention_curve,k=0..8 intervention (random_permutation),RPT-T17,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-HOW,RES-P9-INTERVENTION-STANDARD_CBM-ERROR_FIRST,False,True,RPT-F12,True,ALL/NA,repo://artifacts/baseline_v2/audit/p9/intervention.json,VERIFIED,standard_cbm,False,,P9,PUBLIC_DEIDENTIFIED,Main report,intervention_curve,k=0..8 intervention (error_first),RPT-T17,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-HOW,RES-P9-INTERVENTION-MIXED_CEM-RANDOM_PERMUTATION,False,True,RPT-F12,True,ALL/NA,repo://artifacts/baseline_v2/audit/p9/intervention.json,VERIFIED,mixed_cem,False,,P9,PUBLIC_DEIDENTIFIED,Main report,intervention_curve,k=0..8 intervention (random_permutation),RPT-T17,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-HOW,RES-P9-INTERVENTION-MIXED_CEM-ERROR_FIRST,False,True,RPT-F12,True,ALL/NA,repo://artifacts/baseline_v2/audit/p9/intervention.json,VERIFIED,mixed_cem,False,,P9,PUBLIC_DEIDENTIFIED,Main report,intervention_curve,k=0..8 intervention (error_first),RPT-T17,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-HOW,RES-P9-INTERVENTION-LEARNED_SOFTMAX_GAM-RANDOM_PERMUTATION,False,True,RPT-F12,True,ALL/NA,repo://artifacts/baseline_v2/audit/p9/intervention.json,VERIFIED,learned_softmax_gam,False,,P9,PUBLIC_DEIDENTIFIED,Main report,intervention_curve,k=0..8 intervention (random_permutation),RPT-T17,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-HOW,RES-P9-INTERVENTION-LEARNED_SOFTMAX_GAM-ERROR_FIRST,False,True,RPT-F12,True,ALL/NA,repo://artifacts/baseline_v2/audit/p9/intervention.json,VERIFIED,learned_softmax_gam,False,,P9,PUBLIC_DEIDENTIFIED,Main report,intervention_curve,k=0..8 intervention (error_first),RPT-T17,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHY,RES-P9-CONTRIBUTION-STANDARD_CBM-SUBTLETY,False,True,RPT-F10,True,ALL/NA,repo://artifacts/baseline_v2/audit/p9/contribution_centering.json,VERIFIED,standard_cbm,False,,P9,PUBLIC_DEIDENTIFIED,Main report,centered_contribution,Train-centered OOF concept contribution,RPT-T15,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHY,RES-P9-CONTRIBUTION-STANDARD_CBM-INTERNALSTRUCTURE,False,True,RPT-F10,True,ALL/NA,repo://artifacts/baseline_v2/audit/p9/contribution_centering.json,VERIFIED,standard_cbm,False,,P9,PUBLIC_DEIDENTIFIED,Main report,centered_contribution,Train-centered OOF concept contribution,RPT-T15,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHY,RES-P9-CONTRIBUTION-STANDARD_CBM-CALCIFICATION,False,True,RPT-F10,True,ALL/NA,repo://artifacts/baseline_v2/audit/p9/contribution_centering.json,VERIFIED,standard_cbm,False,,P9,PUBLIC_DEIDENTIFIED,Main report,centered_contribution,Train-centered OOF concept contribution,RPT-T15,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHY,RES-P9-CONTRIBUTION-STANDARD_CBM-SPHERICITY,False,True,RPT-F10,True,ALL/NA,repo://artifacts/baseline_v2/audit/p9/contribution_centering.json,VERIFIED,standard_cbm,False,,P9,PUBLIC_DEIDENTIFIED,Main report,centered_contribution,Train-centered OOF concept contribution,RPT-T15,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHY,RES-P9-CONTRIBUTION-STANDARD_CBM-MARGIN,False,True,RPT-F10,True,ALL/NA,repo://artifacts/baseline_v2/audit/p9/contribution_centering.json,VERIFIED,standard_cbm,False,,P9,PUBLIC_DEIDENTIFIED,Main report,centered_contribution,Train-centered OOF concept contribution,RPT-T15,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHY,RES-P9-CONTRIBUTION-STANDARD_CBM-LOBULATION,False,True,RPT-F10,True,ALL/NA,repo://artifacts/baseline_v2/audit/p9/contribution_centering.json,VERIFIED,standard_cbm,False,,P9,PUBLIC_DEIDENTIFIED,Main report,centered_contribution,Train-centered OOF concept contribution,RPT-T15,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHY,RES-P9-CONTRIBUTION-STANDARD_CBM-SPICULATION,False,True,RPT-F10,True,ALL/NA,repo://artifacts/baseline_v2/audit/p9/contribution_centering.json,VERIFIED,standard_cbm,False,,P9,PUBLIC_DEIDENTIFIED,Main report,centered_contribution,Train-centered OOF concept contribution,RPT-T15,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHY,RES-P9-CONTRIBUTION-STANDARD_CBM-TEXTURE,False,True,RPT-F10,True,ALL/NA,repo://artifacts/baseline_v2/audit/p9/contribution_centering.json,VERIFIED,standard_cbm,False,,P9,PUBLIC_DEIDENTIFIED,Main report,centered_contribution,Train-centered OOF concept contribution,RPT-T15,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHY,RES-P9-CONTRIBUTION-MIXED_CEM-SUBTLETY,False,True,RPT-F10,True,ALL/NA,repo://artifacts/baseline_v2/audit/p9/contribution_centering.json,VERIFIED,mixed_cem,False,,P9,PUBLIC_DEIDENTIFIED,Main report,centered_contribution,Train-centered OOF concept contribution,RPT-T15,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHY,RES-P9-CONTRIBUTION-MIXED_CEM-INTERNALSTRUCTURE,False,True,RPT-F10,True,ALL/NA,repo://artifacts/baseline_v2/audit/p9/contribution_centering.json,VERIFIED,mixed_cem,False,,P9,PUBLIC_DEIDENTIFIED,Main report,centered_contribution,Train-centered OOF concept contribution,RPT-T15,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHY,RES-P9-CONTRIBUTION-MIXED_CEM-CALCIFICATION,False,True,RPT-F10,True,ALL/NA,repo://artifacts/baseline_v2/audit/p9/contribution_centering.json,VERIFIED,mixed_cem,False,,P9,PUBLIC_DEIDENTIFIED,Main report,centered_contribution,Train-centered OOF concept contribution,RPT-T15,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHY,RES-P9-CONTRIBUTION-MIXED_CEM-SPHERICITY,False,True,RPT-F10,True,ALL/NA,repo://artifacts/baseline_v2/audit/p9/contribution_centering.json,VERIFIED,mixed_cem,False,,P9,PUBLIC_DEIDENTIFIED,Main report,centered_contribution,Train-centered OOF concept contribution,RPT-T15,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHY,RES-P9-CONTRIBUTION-MIXED_CEM-MARGIN,False,True,RPT-F10,True,ALL/NA,repo://artifacts/baseline_v2/audit/p9/contribution_centering.json,VERIFIED,mixed_cem,False,,P9,PUBLIC_DEIDENTIFIED,Main report,centered_contribution,Train-centered OOF concept contribution,RPT-T15,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHY,RES-P9-CONTRIBUTION-MIXED_CEM-LOBULATION,False,True,RPT-F10,True,ALL/NA,repo://artifacts/baseline_v2/audit/p9/contribution_centering.json,VERIFIED,mixed_cem,False,,P9,PUBLIC_DEIDENTIFIED,Main report,centered_contribution,Train-centered OOF concept contribution,RPT-T15,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHY,RES-P9-CONTRIBUTION-MIXED_CEM-SPICULATION,False,True,RPT-F10,True,ALL/NA,repo://artifacts/baseline_v2/audit/p9/contribution_centering.json,VERIFIED,mixed_cem,False,,P9,PUBLIC_DEIDENTIFIED,Main report,centered_contribution,Train-centered OOF concept contribution,RPT-T15,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHY,RES-P9-CONTRIBUTION-MIXED_CEM-TEXTURE,False,True,RPT-F10,True,ALL/NA,repo://artifacts/baseline_v2/audit/p9/contribution_centering.json,VERIFIED,mixed_cem,False,,P9,PUBLIC_DEIDENTIFIED,Main report,centered_contribution,Train-centered OOF concept contribution,RPT-T15,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHY,RES-P9-CONTRIBUTION-LEARNED_SOFTMAX_GAM-SUBTLETY,False,True,RPT-F10,True,ALL/NA,repo://artifacts/baseline_v2/audit/p9/contribution_centering.json,VERIFIED,learned_softmax_gam,False,,P9,PUBLIC_DEIDENTIFIED,Main report,centered_contribution,Train-centered OOF concept contribution,RPT-T15,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHY,RES-P9-CONTRIBUTION-LEARNED_SOFTMAX_GAM-INTERNALSTRUCTURE,False,True,RPT-F10,True,ALL/NA,repo://artifacts/baseline_v2/audit/p9/contribution_centering.json,VERIFIED,learned_softmax_gam,False,,P9,PUBLIC_DEIDENTIFIED,Main report,centered_contribution,Train-centered OOF concept contribution,RPT-T15,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHY,RES-P9-CONTRIBUTION-LEARNED_SOFTMAX_GAM-CALCIFICATION,False,True,RPT-F10,True,ALL/NA,repo://artifacts/baseline_v2/audit/p9/contribution_centering.json,VERIFIED,learned_softmax_gam,False,,P9,PUBLIC_DEIDENTIFIED,Main report,centered_contribution,Train-centered OOF concept contribution,RPT-T15,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHY,RES-P9-CONTRIBUTION-LEARNED_SOFTMAX_GAM-SPHERICITY,False,True,RPT-F10,True,ALL/NA,repo://artifacts/baseline_v2/audit/p9/contribution_centering.json,VERIFIED,learned_softmax_gam,False,,P9,PUBLIC_DEIDENTIFIED,Main report,centered_contribution,Train-centered OOF concept contribution,RPT-T15,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHY,RES-P9-CONTRIBUTION-LEARNED_SOFTMAX_GAM-MARGIN,False,True,RPT-F10,True,ALL/NA,repo://artifacts/baseline_v2/audit/p9/contribution_centering.json,VERIFIED,learned_softmax_gam,False,,P9,PUBLIC_DEIDENTIFIED,Main report,centered_contribution,Train-centered OOF concept contribution,RPT-T15,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHY,RES-P9-CONTRIBUTION-LEARNED_SOFTMAX_GAM-LOBULATION,False,True,RPT-F10,True,ALL/NA,repo://artifacts/baseline_v2/audit/p9/contribution_centering.json,VERIFIED,learned_softmax_gam,False,,P9,PUBLIC_DEIDENTIFIED,Main report,centered_contribution,Train-centered OOF concept contribution,RPT-T15,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHY,RES-P9-CONTRIBUTION-LEARNED_SOFTMAX_GAM-SPICULATION,False,True,RPT-F10,True,ALL/NA,repo://artifacts/baseline_v2/audit/p9/contribution_centering.json,VERIFIED,learned_softmax_gam,False,,P9,PUBLIC_DEIDENTIFIED,Main report,centered_contribution,Train-centered OOF concept contribution,RPT-T15,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHY,RES-P9-CONTRIBUTION-LEARNED_SOFTMAX_GAM-TEXTURE,False,True,RPT-F10,True,ALL/NA,repo://artifacts/baseline_v2/audit/p9/contribution_centering.json,VERIFIED,learned_softmax_gam,False,,P9,PUBLIC_DEIDENTIFIED,Main report,centered_contribution,Train-centered OOF concept contribution,RPT-T15,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD0-SUBTLETY,False,True,RPT-F11,True,0,repo://artifacts/baseline_v2/audit/p9/learned_alpha.json,VERIFIED,learned_softmax_gam,False,,P9,PUBLIC_DEIDENTIFIED,Main report,learned_alpha,Fold-level learned expert mixture weights,RPT-T16,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD0-INTERNALSTRUCTURE,False,True,RPT-F11,True,0,repo://artifacts/baseline_v2/audit/p9/learned_alpha.json,VERIFIED,learned_softmax_gam,False,,P9,PUBLIC_DEIDENTIFIED,Main report,learned_alpha,Fold-level learned expert mixture weights,RPT-T16,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD0-CALCIFICATION,False,True,RPT-F11,True,0,repo://artifacts/baseline_v2/audit/p9/learned_alpha.json,VERIFIED,learned_softmax_gam,False,,P9,PUBLIC_DEIDENTIFIED,Main report,learned_alpha,Fold-level learned expert mixture weights,RPT-T16,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD0-SPHERICITY,False,True,RPT-F11,True,0,repo://artifacts/baseline_v2/audit/p9/learned_alpha.json,VERIFIED,learned_softmax_gam,False,,P9,PUBLIC_DEIDENTIFIED,Main report,learned_alpha,Fold-level learned expert mixture weights,RPT-T16,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD0-MARGIN,False,True,RPT-F11,True,0,repo://artifacts/baseline_v2/audit/p9/learned_alpha.json,VERIFIED,learned_softmax_gam,False,,P9,PUBLIC_DEIDENTIFIED,Main report,learned_alpha,Fold-level learned expert mixture weights,RPT-T16,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD0-LOBULATION,False,True,RPT-F11,True,0,repo://artifacts/baseline_v2/audit/p9/learned_alpha.json,VERIFIED,learned_softmax_gam,False,,P9,PUBLIC_DEIDENTIFIED,Main report,learned_alpha,Fold-level learned expert mixture weights,RPT-T16,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD0-SPICULATION,False,True,RPT-F11,True,0,repo://artifacts/baseline_v2/audit/p9/learned_alpha.json,VERIFIED,learned_softmax_gam,False,,P9,PUBLIC_DEIDENTIFIED,Main report,learned_alpha,Fold-level learned expert mixture weights,RPT-T16,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD0-TEXTURE,False,True,RPT-F11,True,0,repo://artifacts/baseline_v2/audit/p9/learned_alpha.json,VERIFIED,learned_softmax_gam,False,,P9,PUBLIC_DEIDENTIFIED,Main report,learned_alpha,Fold-level learned expert mixture weights,RPT-T16,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD1-SUBTLETY,False,True,RPT-F11,True,1,repo://artifacts/baseline_v2/audit/p9/learned_alpha.json,VERIFIED,learned_softmax_gam,False,,P9,PUBLIC_DEIDENTIFIED,Main report,learned_alpha,Fold-level learned expert mixture weights,RPT-T16,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD1-INTERNALSTRUCTURE,False,True,RPT-F11,True,1,repo://artifacts/baseline_v2/audit/p9/learned_alpha.json,VERIFIED,learned_softmax_gam,False,,P9,PUBLIC_DEIDENTIFIED,Main report,learned_alpha,Fold-level learned expert mixture weights,RPT-T16,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD1-CALCIFICATION,False,True,RPT-F11,True,1,repo://artifacts/baseline_v2/audit/p9/learned_alpha.json,VERIFIED,learned_softmax_gam,False,,P9,PUBLIC_DEIDENTIFIED,Main report,learned_alpha,Fold-level learned expert mixture weights,RPT-T16,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD1-SPHERICITY,False,True,RPT-F11,True,1,repo://artifacts/baseline_v2/audit/p9/learned_alpha.json,VERIFIED,learned_softmax_gam,False,,P9,PUBLIC_DEIDENTIFIED,Main report,learned_alpha,Fold-level learned expert mixture weights,RPT-T16,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD1-MARGIN,False,True,RPT-F11,True,1,repo://artifacts/baseline_v2/audit/p9/learned_alpha.json,VERIFIED,learned_softmax_gam,False,,P9,PUBLIC_DEIDENTIFIED,Main report,learned_alpha,Fold-level learned expert mixture weights,RPT-T16,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD1-LOBULATION,False,True,RPT-F11,True,1,repo://artifacts/baseline_v2/audit/p9/learned_alpha.json,VERIFIED,learned_softmax_gam,False,,P9,PUBLIC_DEIDENTIFIED,Main report,learned_alpha,Fold-level learned expert mixture weights,RPT-T16,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD1-SPICULATION,False,True,RPT-F11,True,1,repo://artifacts/baseline_v2/audit/p9/learned_alpha.json,VERIFIED,learned_softmax_gam,False,,P9,PUBLIC_DEIDENTIFIED,Main report,learned_alpha,Fold-level learned expert mixture weights,RPT-T16,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD1-TEXTURE,False,True,RPT-F11,True,1,repo://artifacts/baseline_v2/audit/p9/learned_alpha.json,VERIFIED,learned_softmax_gam,False,,P9,PUBLIC_DEIDENTIFIED,Main report,learned_alpha,Fold-level learned expert mixture weights,RPT-T16,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD2-SUBTLETY,False,True,RPT-F11,True,2,repo://artifacts/baseline_v2/audit/p9/learned_alpha.json,VERIFIED,learned_softmax_gam,False,,P9,PUBLIC_DEIDENTIFIED,Main report,learned_alpha,Fold-level learned expert mixture weights,RPT-T16,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD2-INTERNALSTRUCTURE,False,True,RPT-F11,True,2,repo://artifacts/baseline_v2/audit/p9/learned_alpha.json,VERIFIED,learned_softmax_gam,False,,P9,PUBLIC_DEIDENTIFIED,Main report,learned_alpha,Fold-level learned expert mixture weights,RPT-T16,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD2-CALCIFICATION,False,True,RPT-F11,True,2,repo://artifacts/baseline_v2/audit/p9/learned_alpha.json,VERIFIED,learned_softmax_gam,False,,P9,PUBLIC_DEIDENTIFIED,Main report,learned_alpha,Fold-level learned expert mixture weights,RPT-T16,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD2-SPHERICITY,False,True,RPT-F11,True,2,repo://artifacts/baseline_v2/audit/p9/learned_alpha.json,VERIFIED,learned_softmax_gam,False,,P9,PUBLIC_DEIDENTIFIED,Main report,learned_alpha,Fold-level learned expert mixture weights,RPT-T16,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD2-MARGIN,False,True,RPT-F11,True,2,repo://artifacts/baseline_v2/audit/p9/learned_alpha.json,VERIFIED,learned_softmax_gam,False,,P9,PUBLIC_DEIDENTIFIED,Main report,learned_alpha,Fold-level learned expert mixture weights,RPT-T16,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD2-LOBULATION,False,True,RPT-F11,True,2,repo://artifacts/baseline_v2/audit/p9/learned_alpha.json,VERIFIED,learned_softmax_gam,False,,P9,PUBLIC_DEIDENTIFIED,Main report,learned_alpha,Fold-level learned expert mixture weights,RPT-T16,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD2-SPICULATION,False,True,RPT-F11,True,2,repo://artifacts/baseline_v2/audit/p9/learned_alpha.json,VERIFIED,learned_softmax_gam,False,,P9,PUBLIC_DEIDENTIFIED,Main report,learned_alpha,Fold-level learned expert mixture weights,RPT-T16,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD2-TEXTURE,False,True,RPT-F11,True,2,repo://artifacts/baseline_v2/audit/p9/learned_alpha.json,VERIFIED,learned_softmax_gam,False,,P9,PUBLIC_DEIDENTIFIED,Main report,learned_alpha,Fold-level learned expert mixture weights,RPT-T16,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD3-SUBTLETY,False,True,RPT-F11,True,3,repo://artifacts/baseline_v2/audit/p9/learned_alpha.json,VERIFIED,learned_softmax_gam,False,,P9,PUBLIC_DEIDENTIFIED,Main report,learned_alpha,Fold-level learned expert mixture weights,RPT-T16,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD3-INTERNALSTRUCTURE,False,True,RPT-F11,True,3,repo://artifacts/baseline_v2/audit/p9/learned_alpha.json,VERIFIED,learned_softmax_gam,False,,P9,PUBLIC_DEIDENTIFIED,Main report,learned_alpha,Fold-level learned expert mixture weights,RPT-T16,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD3-CALCIFICATION,False,True,RPT-F11,True,3,repo://artifacts/baseline_v2/audit/p9/learned_alpha.json,VERIFIED,learned_softmax_gam,False,,P9,PUBLIC_DEIDENTIFIED,Main report,learned_alpha,Fold-level learned expert mixture weights,RPT-T16,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD3-SPHERICITY,False,True,RPT-F11,True,3,repo://artifacts/baseline_v2/audit/p9/learned_alpha.json,VERIFIED,learned_softmax_gam,False,,P9,PUBLIC_DEIDENTIFIED,Main report,learned_alpha,Fold-level learned expert mixture weights,RPT-T16,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD3-MARGIN,False,True,RPT-F11,True,3,repo://artifacts/baseline_v2/audit/p9/learned_alpha.json,VERIFIED,learned_softmax_gam,False,,P9,PUBLIC_DEIDENTIFIED,Main report,learned_alpha,Fold-level learned expert mixture weights,RPT-T16,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD3-LOBULATION,False,True,RPT-F11,True,3,repo://artifacts/baseline_v2/audit/p9/learned_alpha.json,VERIFIED,learned_softmax_gam,False,,P9,PUBLIC_DEIDENTIFIED,Main report,learned_alpha,Fold-level learned expert mixture weights,RPT-T16,True,RESULT_ALREADY_EXISTS
SEC-RESULTS-WHY,RES-P9-GAM-ALPHA-FOLD3-SPICULATION,False,True,RPT-F11,True,3,repo://artifacts/baseline_v2/audit/p9/learned_alpha.json,VERIFIED,learned_softmax_gam,False,,P9,PUBLIC_DEIDENTIFIED,Main report,learned_alpha,Fold-level learned expert mixture weights,RPT-T16,True,RESULT_ALREADY_EXISTS
